majority,probability
0.5872442839951865,0.601684717208183
0.583941605839416,0.5827250608272506
0.5209039548022599,0.5412429378531074
0.6259220231822972,0.6280295047418335
0.69673790776152981,0.69786276715410573
0.6148908857509627,0.6456996148908858
0.6438356164383562,0.6550435865504358
0.5867549668874172,0.6119205298013245
0.6339285714285714,0.6530612244897959
0.6745341614906832,0.6857142857142857
